id,status,created_at,updated_at,created_by,updated_by,latitude,longitude,Time,Survey Date,Fast Notes,Number,Specific Location,Surveyed By,Address,Sales and Technician Notes,Before Photos,High Point,Inch Feet,Slice Length,Low Point,Additional Notes (If needed),Date Completed,Completed By,Completed Photo,Technician Notes
a04e221f-4b4f-4d31-bc0c-009cd4da21f2,Complete Slice,2024-09-12T22:55:15Z,2025-07-09T22:17:35Z,Kevin Kraft,Heraclio Suarez,32.68327910737048,-117.05981332808734,08:22,2024-09-12,SLICE Location,129,Path of Travel,Kevin Kraft,"1952, Pacific Mist Ct, San Diego, CA, 92139",No Additional Notes,"12a3d21b-7cae-41db-8747-cf67f8c727c4, 2e29aa3e-c077-4753-841f-c10e0819dbd0, 4d31d06c-33fa-48a2-a80e-38d2b75193cc",4,1.25,4,1,,2025-07-09,Heraclio,"7f53d72a-5eb3-4003-a1ca-c697ccbe29f4, fe35ff97-ffc2-463b-8165-aeb166febad0, 62b80ec8-5f9b-4a32-82f8-cac21db7b698",
29173f0a-98d3-4d22-acf0-d82cd8ca333c,Complete Slice,2024-09-12T22:55:15Z,2025-07-09T22:17:36Z,Kevin Kraft,Heraclio Suarez,32.68275366558022,-117.05902442336081,08:27,2024-09-12,SLICE Location,130,Path of Travel,Kevin Kraft,"1992, Pacific Mist Ct, San Diego, CA, 92139",Butterfly Slice,"e6a315d5-1332-47ba-9978-e4d2b4dc1e5b, c0aad156-a31b-40d8-ab42-965e6dbcefd1, baa697fc-981b-4292-bba9-f965f3104251",3,0.75,4,0,,2025-07-09,Heraclio,"18e07036-870c-476a-ad48-75c0c5abf51e, 886ae9db-a3a3-46c4-b1e1-ee63fa36d18f, 8ecf82a3-9f3f-42e2-871e-74b903fc0e22",
9ce98446-4b01-4d04-b9d9-540d6f4e9f9e,Complete Slice,2024-09-12T22:55:16Z,2025-07-09T22:17:36Z,Kevin Kraft,Heraclio Suarez,32.68274378882523,-117.05900866538286,08:33,2024-09-12,SLICE Location,132,Path of Travel,Kevin Kraft,"1992, Pacific Mist Ct, San Diego, CA, 92139",No Additional Notes,"93c9d428-9669-4cd2-9f5c-efb25ee15835, 3558d90a-12ef-49c7-8ef2-0bee8362f4a4, e2e0feb7-0cb4-4021-a8b1-bef9bd8315c7",6,2.25,4,3,,2025-07-09,Heraclio,"b19c3fc4-2e04-4a40-a14b-d88ef311179a, 7a988ed4-5545-4ac4-9b76-b07603f4e6b7, 516a0f23-dd6f-45c5-9c51-dcb05be720d8",
8281ebad-deb7-4ae6-bbfd-47e67951eb2c,Complete Slice,2024-09-12T22:55:16Z,2025-07-09T22:17:37Z,Kevin Kraft,Heraclio Suarez,32.68260241001277,-117.05872602760792,08:35,2024-09-12,SLICE Location,133,Path of Travel,Kevin Kraft,"2006, Pacific Mist Ct, San Diego, CA, 92139",No Additional Notes,"92dc39fe-e0c4-486f-b71b-b53d50deb241, 2d134819-63c5-4fdc-ae98-c6a56d434df9, 033e7cfc-12b3-40b6-a725-f4cd3d2687e5",4,1.5,4,2,,2025-07-09,Heraclio,"cbebf970-bb56-4c4c-ba26-80858af77c02, d6a55e14-c566-46bd-8853-25bc6f46b9b8, 9f2f42cb-bfdf-44a2-8ff3-81f0320a1d05",
5d280b88-3ff0-4e2e-9f11-3715ab17263e,Complete Slice,2024-09-12T22:55:18Z,2025-07-09T22:17:38Z,Kevin Kraft,Heraclio Suarez,32.682424627954845,-117.05833140760659,08:42,2024-09-12,SLICE Location,136,Path of Travel,Kevin Kraft,"2020, Pacific Mist Ct, San Diego, CA, 92139",HIGH TRAFFIC AREA,"bd48a27b-27e8-4016-a20d-c72206750472, a1c131bb-e196-4928-8110-08ad4301c940, 4b97aaa2-7e58-4ce6-9cab-29219c3aa8ce",4,1,4,0,,2025-07-09,Heraclio,"379d5455-e5da-4ee6-ac27-43c86658a574, 50c4dbb9-3aca-4d73-bcbd-0bdc2df10a3f, fdf8aef6-c206-4949-875e-e3e43d6aff69",
24242ea5-feab-4f3f-914e-61946b64fff9,Complete Slice,2024-09-12T22:55:19Z,2025-07-09T22:17:38Z,Kevin Kraft,Heraclio Suarez,32.68233460801595,-117.05819394439459,08:46,2024-09-12,SLICE Location,138,Path of Travel,Kevin Kraft,"2020, Pacific Mist Ct, San Diego, CA, 92139",No Additional Notes,"d8bc8183-36ce-4f15-a5a6-80186fd2e1c9, 72affff8-63d2-4735-9bd9-a76dffa63b95, e538b4bc-bd98-4e48-a8c2-87c5d19b7368",5,2,4,3,,2025-07-09,Heraclio,"5838676c-ac4f-41a5-83cb-577558ac90e7, eff5fc1e-954a-4e65-9805-c0d9439f0fa7, 81a251f2-ca81-4eab-b9de-d42790f75249",
3881f4cb-4721-4251-bf10-b53a046f2e1c,Complete Slice,2024-09-12T22:55:31Z,2025-07-09T22:17:39Z,Kevin Kraft,Heraclio Suarez,32.68361604317524,-117.05896206200123,10:10,2024-09-12,SLICE Location,156,Path of Travel,Kevin Kraft,"1948, Pacific Mist Rd, San Diego, CA, 92139",No Additional Notes,"644a8f87-ca1b-485c-af83-850486cfc268, 2f097bef-8024-40c6-981a-94033726a193, 32f34618-0e2f-4c27-a1c7-50c844561ef9",6,1.3125,3.5,0,,2025-07-09,Heraclio,"b45cceb3-ac33-468f-aa66-e2242558f5d6, 9e8a0e3f-34d0-4ad6-a345-2e2f1728e30f, 59cdda2c-8476-4e26-8f4d-98f0f402f183",
60d2c454-21db-485a-88ba-ccaf0c88d289,Complete Slice,2024-09-12T22:55:58Z,2025-07-09T22:17:39Z,Kevin Kraft,Heraclio Suarez,32.683692516702656,-117.05931074917316,12:06,2024-09-12,SLICE Location,185,Path of Travel,Kevin Kraft,"1921, Pacific Mist Rd, San Diego, CA, 92139",Butterfly Slice,"8d84647f-65f7-420f-8b93-3e64b93113dc, 4fdec44f-5215-4087-a224-987610ffd2a7, 1b38acd7-3ebf-4233-b57e-7e1b173bf2da",5,1.25,4,0,,2025-07-09,Heraclio,"19957a75-b4fe-4f67-91b8-b34c3724cfcb, c85a4fe9-c9d8-426d-ba83-d6085b515e97, 149f2712-35ba-4cf0-ba62-5bc98676d1f6",
7475a53a-026c-4204-ab6b-6ac6151b8697,Complete Slice,2024-09-12T22:55:11Z,2025-07-09T22:17:40Z,Kevin Kraft,Heraclio Suarez,32.68285469061131,-117.05959405750035,08:03,2024-09-12,SLICE Location,123,Transverse,Kevin Kraft,"1978, Pacific Mist Ct, San Diego, CA, 92139",Misc (See Additional Notes),"96537746-7e54-4b83-8de9-eb5d8f2f3321, 458e6675-c571-43a5-83d6-08f02ed705ca, 48c8c19c-4d8a-463b-97e6-1955dbba10c2",8,10.5,21,0,Transverse is to the basketball court ,2025-07-09,Heraclio,"5906a1a3-3c0e-4ead-833c-42094e1f2831, ababb6a3-c598-4fb5-ab0b-57109fcc1f88, 2ac6ecc5-16f2-4550-bfdf-a3803ba4a85c",
f6d6a47a-1acb-4646-b8c8-ec0cdb3b1cb8,Complete Slice,2024-09-11T23:04:39Z,2025-07-10T21:05:21Z,Kevin Kraft,Axel Sanchez,32.68663063082736,-117.06514053046702,08:54,2024-09-11,SLICE Location,25,Path of Travel,Kevin Kraft,"1647, Kenwell St, San Diego, CA, 92139",No Additional Notes,"5be3a484-7e7a-4727-94d5-12d294282d87, c32b7bf3-735a-4650-b7de-9decd9f205e5, e27378c5-2ece-4ff2-9983-6a58fad85625",4,0.75,3,0,,2025-07-10,Axel,"d5935a72-28ef-48b4-a9e3-d1cb05f2fbd9, d67deca5-bde3-4f40-b31e-b37a064169e8",
eaeb6dd3-2fa9-4398-aff0-898626d8e243,Complete Slice,2024-09-11T23:04:38Z,2025-07-10T21:05:23Z,Kevin Kraft,Axel Sanchez,32.68664107151386,-117.06511437892914,08:52,2024-09-11,SLICE Location,24,Path of Travel,Kevin Kraft,"1647, Kenwell St, San Diego, CA, 92139",Butterfly Slice,"6cb52dcc-1b9e-4e94-9f18-931d8421eb3b, 4d121866-f899-4775-9897-e8488ea7eb99, 0e12c983-d768-4c8d-bc13-fa58e8d52b08",6,1.5,4,0,,2025-07-10,Axel,"278a9bd2-3ba8-4eff-b84e-e35ac58d3814, 31a6dd7e-a1e6-4c0a-9529-c6850bc3a2f3",
bca1a785-74e8-4a65-ae7e-6bc75f0a7d41,Complete Slice,2024-09-11T23:04:45Z,2025-07-10T21:05:23Z,Kevin Kraft,Axel Sanchez,32.68657927391923,-117.06477675586939,09:25,2024-09-11,SLICE Location,37,Path of Travel,Kevin Kraft,"6053, Wave Ct, San Diego, CA, 92139",Butterfly Slice,"9dbb956f-5c63-4282-bf79-173cec343830, 005e481b-8539-41ef-99b4-a2301020827d, 5d355948-ef70-4c99-a3a9-e8a076501ac1",3,0.75,4,0,,2025-07-10,Axel,"21c8f484-8a10-4661-b811-376afb9a8739, df3dc861-10d4-42f7-9d6e-8fd15d78e2d1",
621a824e-18fb-4647-8270-633fd097dee1,Complete Slice,2024-09-11T23:04:40Z,2025-07-10T21:05:24Z,Kevin Kraft,Axel Sanchez,32.686563753968656,-117.06482637673616,09:01,2024-09-11,SLICE Location,28,Path of Travel,Kevin Kraft,"6053, Wave Ct, San Diego, CA, 92139",No Additional Notes,"0385351c-c93d-4886-9a5a-fb869e56e73a, 649e3a99-f9de-47fb-b100-6399dd5b3162, 28dc9492-cd92-4a19-8d05-d1148c99ea1d",4,1.25,4,1,,2025-07-10,Axel,"f5d140df-6aac-4d91-947e-60d6ca7efeef, 838a572e-99b0-41f5-8f3e-a46b6e9a1d0c",
72f19594-8bc5-40bb-83dd-ae6225f6bcc4,Complete Slice,2024-09-11T23:05:08Z,2025-07-10T21:05:24Z,Kevin Kraft,Axel Sanchez,32.686559239073446,-117.06524178385736,13:48,2024-09-11,SLICE Location,85,Path of Travel,Kevin Kraft,"1655, Kenwell St, San Diego, CA, 92139","Butterfly Slice, Previous Grind","d02cdf4d-94a5-414f-a638-2654406209a8, 1fc71d76-25ee-4739-9b39-8f306f5525e0, 436a5201-d387-458b-b8ef-f397d9de7eb8, a9b7aaf8-58eb-45ca-9621-9491ca913ca0",7,1.75,4,0,,2025-07-10,Axel,"e34215a5-3621-4316-80fe-662cb15f8530, f900915d-f55e-4b82-ae31-139a6ad45804",
d774df3b-1cb4-4434-88f5-ab21c7201472,Complete Slice,2024-09-11T23:05:08Z,2025-07-10T21:05:25Z,Kevin Kraft,Axel Sanchez,32.68664078933317,-117.06527464091778,13:51,2024-09-11,SLICE Location,86,Path of Travel,Kevin Kraft,"1647, Kenwell St, San Diego, CA, 92139",No Additional Notes,"c8fad159-7b65-4f10-80ca-51977b1af164, 9582c21e-071d-4bc5-95be-dd64cf1a9c1d, d20bb9c9-3e98-4cd5-9327-9271c31ecd09",5,1.75,4,2,,2025-07-10,Axel,"0eeebee6-ed3c-4a75-a6c8-49b3f8673959, 1b5dfa32-d2b6-4a86-9b2b-1b48d4dabafa",
e84055f6-9179-42b9-b046-624a2cab76a1,Complete Slice,2024-09-11T23:05:10Z,2025-07-10T21:05:26Z,Kevin Kraft,Axel Sanchez,32.68732789669548,-117.06543993204832,13:58,2024-09-11,SLICE Location,89,Path of Travel,Kevin Kraft,"1613, Kenwell St, San Diego, CA, 92139",Butterfly Slice,"7f8a5e3e-201c-48b0-b654-dc3a8a1b2b07, 805eaf1e-909e-4171-83e4-b909ab1244bd, 1000a32d-a79b-4b56-95dd-9fc6930eb50d",6,1.5,4,0,,2025-07-10,Axel,"efbac1a9-4d52-4dba-9e87-9bbd578c0baf, 499e4e64-e898-453f-bfc6-8b41dee35b04",
e076590d-9040-4117-bcb0-b4d9647469cb,Complete Slice,2024-09-11T23:05:13Z,2025-07-10T21:05:26Z,Kevin Kraft,Axel Sanchez,32.68700254425853,-117.0655385032296,14:16,2024-09-11,SLICE Location,95,Path of Travel,Kevin Kraft,"1618, Kenwell St, San Diego, CA, 92139",Butterfly Slice,"9cd7b484-bc24-4d6a-a8fa-0a10a0da762b, 6f724470-c593-444f-9ff1-ba9bf66953ec, 515439cc-9133-4582-9682-1a0a1593b6fa",3,0.75,4,0,,2025-07-10,Axel,"5fea8dcb-86db-4324-a59d-468b7955e403, 7ffd675d-cf00-4d7b-9c17-18717f13c06a",
bcdfbeea-dc71-4854-9b74-d59af96f38d1,Complete Slice,2024-09-11T23:05:12Z,2025-07-10T21:05:27Z,Kevin Kraft,Axel Sanchez,32.68706039104908,-117.06555761396885,14:14,2024-09-11,SLICE Location,94,Path of Travel,Kevin Kraft,"1618, Kenwell St, San Diego, CA, 92139",No Additional Notes,"5126d658-a114-4be2-82f8-274ac7754792, 0acfb4ea-8fcd-40b1-b236-39de860080a0, 71471e45-8380-42c9-b42f-402c1ad52645",5,2.25,4,4,,2025-07-10,Axel,"26b1e109-170f-4e48-9b5e-36b26fcb6cb0, 4f957bec-6015-4e6f-b326-012b178dd120",
63a7e933-89dd-4842-949f-eaa9493f2b4f,Complete Slice,2024-09-11T23:05:14Z,2025-07-10T21:05:28Z,Kevin Kraft,Axel Sanchez,32.68693990037484,-117.06551235169172,14:20,2024-09-11,SLICE Location,97,Path of Travel,Kevin Kraft,"1618, Kenwell St, San Diego, CA, 92139",No Additional Notes,"3fe41826-ae93-4974-9503-0f05d622f762, c2644b18-1217-4395-a904-4e93b1606263, fadbd9fc-abb6-4a9b-b727-7ac619b68044",3,1.21875,6.5,0,,2025-07-10,Axel,"ddca7a2f-6714-46e9-8e9b-acf040d64613, ede003c4-8cc0-493f-a879-6e8bc63cea9a",
e1e9b02b-37bb-49ba-b224-b06846c53e95,Complete Slice,2024-09-11T23:05:13Z,2025-07-10T21:05:28Z,Kevin Kraft,Axel Sanchez,32.68696247475239,-117.06552475690842,14:18,2024-09-11,SLICE Location,96,Path of Travel,Kevin Kraft,"1618, Kenwell St, San Diego, CA, 92139",No Additional Notes,"b6ffe903-0063-4145-9e18-0fe37f177133, c915a29c-707e-445d-99be-cba7f63b4150, 851affb5-a096-4fe5-a1f5-21f9e7d266ae",6,1.75,4,1,,2025-07-10,Axel,"aa1b4a94-7d4b-4150-867d-f94447390cc1, 095bee0a-d4ff-41b1-a428-72b915ca8af3",
88661273-0030-4b99-8231-3397edec025e,Complete Slice,2024-09-11T23:05:09Z,2025-07-10T21:05:29Z,Kevin Kraft,Axel Sanchez,32.686936796397454,-117.06538259983063,13:55,2024-09-11,SLICE Location,88,Path of Travel,Kevin Kraft,"1625, Kenwell St, San Diego, CA, 92139",HIGH TRAFFIC AREA,"cd0100a0-833c-4d85-a1ca-11bb77570962, aa9b82f3-36cb-4393-836a-4cd5ca63f535, 27f6d562-323a-41fe-8043-19721fc28cbe",4,1.875,6,1,,2025-07-10,Axel,"0acf403a-1f76-4dae-b328-69d5d91d63bd, d02f503f-f45f-40c1-95a9-c3608b7d3982",
0ec41ddb-5b1e-4b4c-b881-9bf80072fece,Complete Slice,2024-09-11T23:05:15Z,2025-07-10T21:05:30Z,Kevin Kraft,Axel Sanchez,32.68627592894184,-117.06521462649106,14:28,2024-09-11,SLICE Location,100,Path of Travel,Kevin Kraft,"1668, Kenwell St, San Diego, CA, 92139",No Additional Notes,"002337d2-441f-434a-a631-a5375a5c9f0f, 706285d8-c8f4-4851-9925-64fbabec82b7, acb39e56-0c01-49c1-89aa-7e91be31f39b",4,1.75,4,3,,2025-07-10,Axel,"6484e410-cb5e-42c4-9fdb-37ec6243700a, c8b7c458-3303-4a1e-b761-4c26984b75b6",
1170e4ca-fea6-4c54-a89d-38b7fe68bbe1,Complete Slice,2024-09-11T23:05:07Z,2025-07-10T21:05:30Z,Kevin Kraft,Axel Sanchez,32.68608884217689,-117.06494573503734,13:42,2024-09-11,SLICE Location,83,Path of Travel,Kevin Kraft,"1683, Kenwell St, San Diego, CA, 92139",No Additional Notes,"d864adee-d3d4-40dc-8108-49d887cd70cd, c4e213aa-187c-4e32-ac0d-990ad46a61ed, 0201057c-f7a0-4ca3-9e3c-87cc1e08ea16",3,1,4,1,,2025-07-10,Axel,"93c7036a-aa04-4a26-b35a-0dabc453f3b5, dfb6a349-4f92-4e75-abcd-5bba3e258b71",
9b194b6b-251b-4170-936d-99e84a48662c,Complete Slice,2024-09-11T23:05:07Z,2025-07-10T21:05:31Z,Kevin Kraft,Axel Sanchez,32.68610915931061,-117.06495847553016,13:45,2024-09-11,SLICE Location,84,Path of Travel,Kevin Kraft,"1679, Kenwell St, San Diego, CA, 92139",No Additional Notes,"7d5778eb-02af-4890-8716-96ff1842b6f6, a22f2bc1-fa89-4090-b9f1-bbfce832c67b, 7645d0fd-ded4-48ae-9a9f-4fe76e9e2270",5,1.75,4,2,,2025-07-10,Axel,"b6ff1f84-0f89-4604-b225-e5db691f0fb5, c90869cf-7920-4c2f-b6d3-d61dd2154075",
9e671f65-2570-4871-a4e1-775f6bdb41d8,Complete Slice,2024-09-11T23:05:06Z,2025-07-10T21:05:32Z,Kevin Kraft,Axel Sanchez,32.68580411963613,-117.06482302397491,13:39,2024-09-11,SLICE Location,82,Path of Travel,Kevin Kraft,"1687, Kenwell St, San Diego, CA, 92139",No Additional Notes,"155d4f26-f28f-4969-bc77-0c8f95a9e3fd, 52c6b740-ea48-4062-a78c-247d5c722b99, bc412cad-10cf-4c67-a5a1-5c428bfde539",4,1.5,4,2,,2025-07-10,Axel,"78238c9a-10be-4ed4-9764-d948b9d5f9a2, 837edf55-1f41-40c1-85f1-d00a68422331",
192c373a-aa41-4823-a316-4610ad329d8a,Complete Slice,2024-09-11T23:05:16Z,2025-07-10T21:05:32Z,Kevin Kraft,Axel Sanchez,32.68576038120702,-117.06497691571711,14:34,2024-09-11,SLICE Location,102,Path of Travel,Kevin Kraft,"1694, Kenwell St, San Diego, CA, 92139",Butterfly Slice,"9294f774-07eb-4cdb-bbe8-afadb01d7671, 2ff46bc9-a9b0-4233-b305-941f65bf42d1, f5a97a8d-5cb2-4a52-931d-a292ff4de735",6,1.5,4,0,,2025-07-10,Axel,"a9b88040-cf0d-41ce-99ed-2f939f7263f4, 5ae680f3-b8c2-413c-93bc-660efb3d3bf0",
6bd740bb-59b7-4bd2-803f-408ee5c1c557,Complete Slice,2024-09-11T23:05:16Z,2025-07-10T21:05:33Z,Kevin Kraft,Axel Sanchez,32.68576376740875,-117.06496551632881,14:32,2024-09-11,SLICE Location,101,Path of Travel,Kevin Kraft,"1694, Kenwell St, San Diego, CA, 92139",No Additional Notes,"ce50636f-5776-48fb-90b3-fd9e980e6cd1, 29eac5c2-bc31-41bd-8955-89ce0fa8fbee",6,1.75,4,1,,2025-07-10,Axel,"c606961e-95b6-4e66-86e7-4320a4383728, 702482d6-596d-4054-b342-cd5c2facf21a",
8cd1d38d-9cce-4acf-8a8f-82b6937a5b15,Complete Slice,2024-09-11T23:05:18Z,2025-07-10T21:05:33Z,Kevin Kraft,Axel Sanchez,32.68575106915159,-117.06492863595486,14:41,2024-09-11,SLICE Location,105,Path of Travel,Kevin Kraft,"1694, Kenwell St, San Diego, CA, 92139",No Additional Notes,"77a070b6-0db5-426f-a9d0-f73444cadaf6, 6e62668b-79a5-4e1e-b7ed-ff9326295577, 077d1620-fbb2-4ddf-af1b-58a82828601f",4,1,4,0,,2025-07-10,Axel,"5fe63ff3-6455-4f03-aafb-a53d7607fe58, 9dfce1cd-380f-4c8c-88a2-85254840c600",
2e7f7a07-2e7f-46bd-9ede-47323133a6b2,Complete Slice,2024-09-11T23:05:17Z,2025-07-10T21:05:34Z,Kevin Kraft,Axel Sanchez,32.68565710199258,-117.06518143415451,14:36,2024-09-11,SLICE Location,103,Path of Travel,Kevin Kraft,"1694, Kenwell St, San Diego, CA, 92139",No Additional Notes,"eb858d63-59ce-42d7-b5bb-21b1a6d27523, afbcbcd3-453e-4e69-883e-01dcee394bc5, e300a1b5-127a-4f51-a283-8f6dbb235220",6,2.25,4,3,,2025-07-10,Axel,"ad0f5d60-1267-4cf0-a3ca-c2ebf4b2c461, f07fc2f0-1221-4242-a0fd-9c9c50c7cd3d",
e42dcb53-7cd8-4613-9986-5f0a4ae0d39a,Complete Slice,2024-09-11T23:05:05Z,2025-07-10T21:05:35Z,Kevin Kraft,Axel Sanchez,32.686306122395074,-117.06369817256927,13:32,2024-09-11,SLICE Location,80,Path of Travel,Kevin Kraft,"1696, Sandy Shore St, San Diego, CA, 92139",No Additional Notes,"160b13dd-da04-4fa7-a10c-780ad3d6bc37, e921be1a-ba65-428b-86a7-143cef74b831, 95015138-d02f-416f-ad3a-7d9a3167a420",5,1.75,4,2,,2025-07-10,Axel,"f7702cbb-0f2b-4b96-839d-9f3465b787b8, 84c4358a-37fe-43f0-a191-60c50baaf156",
5cc7d141-5d74-4347-b4fb-707126de91c5,Complete Slice,2024-09-11T23:05:06Z,2025-07-10T21:05:36Z,Kevin Kraft,Axel Sanchez,32.68613145171591,-117.06395868211983,13:35,2024-09-11,SLICE Location,81,Path of Travel,Kevin Kraft,"6074, Sea Foam Ct, San Diego, CA, 92139",Butterfly Slice,"3ed3d785-7c97-48e1-a9b0-c7d2118aac40, 8fe4539c-405c-4585-8bea-1c1f500027a5, 96c24e29-6ce5-45b8-a8b9-29f1bfd6daae",3,0.75,4,0,,2025-07-10,Axel,"9c8bf5a8-7e30-4db6-8e2e-109350ba3a5a, 85cb66c1-7a36-429f-9e67-1df8e99c00c6",
0a3d2af9-4c00-4ecd-ba3a-5398f0ced079,Complete Slice,2024-09-11T23:05:02Z,2025-07-10T21:05:36Z,Kevin Kraft,Axel Sanchez,32.6853249710315,-117.06469729542731,13:16,2024-09-11,SLICE Location,74,Path of Travel,Kevin Kraft,"1729, Kenwell St, San Diego, CA, 92139",No Additional Notes,"18124055-5622-4db2-bc36-dcb603b113cd, 5099424f-4d9f-4548-b09f-9c1c480c629c, 258f6aad-ee9a-4625-a188-f72818157473",5,1.75,4,2,,2025-07-10,Axel,"808c6e98-1296-4585-b3ce-7a9c34baa0c5, 3d5f38a5-10b7-4ca8-9da5-f4936edcab7f",
621f3f89-a02e-4159-91de-c94c05930080,Complete Slice,2024-09-11T23:05:03Z,2025-07-10T21:05:37Z,Kevin Kraft,Axel Sanchez,32.68535544699107,-117.06470534205435,13:18,2024-09-11,SLICE Location,75,Path of Travel,Kevin Kraft,"1729, Kenwell St, San Diego, CA, 92139",Butterfly Slice,"5d0fd15f-af3c-4285-a796-0a111f6666a5, 97eb39f3-0c84-482c-852d-067067efb6c7, 0a871e7b-e0fc-4604-818a-e845cf7452c9, 6c528a4b-6461-46f2-8edc-2360cf904f3f",4,1,4,0,,2025-07-10,Axel,"83e1c8af-9000-402e-ba56-01c99330ed4c, ae17ba04-b392-45f2-aad3-f23a26427b49",
54dbe237-de1e-4a27-87ec-377e3973c5f7,Complete Slice,2024-09-11T23:05:01Z,2025-07-10T21:05:38Z,Kevin Kraft,Axel Sanchez,32.68482437368896,-117.0645360276103,13:06,2024-09-11,SLICE Location,70,Path of Travel,Kevin Kraft,"1753, Kenwell St, San Diego, CA, 92139",Butterfly Slice,"aa80a2e9-62e2-4c90-b397-96c2914e4f46, 573300ae-76a5-4f97-ab81-a67fb5af2ccb, 0bc30ce1-1e6b-4c57-9e0b-f982b3880d28",3,0.75,4,0,,2025-07-10,Axel,"0b9c1204-65e8-4657-a6be-57b0c4fb27a4, 992f3add-0019-4155-aa37-af9103cc926b",
dc1bfd75-569d-4b23-a98c-2e3775fda020,Complete Slice,2024-09-11T23:05:24Z,2025-07-10T21:05:38Z,Kevin Kraft,Axel Sanchez,32.685037424197496,-117.06473652273415,14:49,2024-09-11,SLICE Location,108,Path of Travel,Kevin Kraft,"1744, Kenwell St, San Diego, CA, 92139",No Additional Notes,"14c983fb-b217-46e8-aa91-59e635a9c910, 8233b161-87af-4680-858f-486ad2f8be7c, 9a9454b2-436f-4fcb-8cde-8812a421856f",7,2.25,4,2,,2025-07-10,Axel,"4a5f7e31-70c6-4d56-88c9-2bddac70e10e, 9b0911dc-8ff7-4913-9965-5d3561c2c841",
39ffa5d6-3135-48e5-87b5-14db2a966228,Complete Slice,2024-09-11T23:05:18Z,2025-07-10T21:05:40Z,Kevin Kraft,Axel Sanchez,32.685365605641934,-117.0648293942213,14:44,2024-09-11,SLICE Location,106,Path of Travel,Kevin Kraft,"1728, Kenwell St, San Diego, CA, 92139",No Additional Notes,"d3b1cc6e-ee4c-4130-8674-31343fe18767, 4a7c344d-55ee-43de-8769-9d96a7838c36, a68ff585-5fe4-46c6-abe4-1c3b8de169cf",4,1,4,0,,2025-07-10,Axel,"a7907ad9-40ba-4ab3-aaed-b7ee1763cd41, 92662da7-e8a1-4db3-a345-9ff04097a8dc",
63e434a4-6da4-438a-8666-2c6fdfe93f9a,Complete Slice,2024-09-11T23:04:55Z,2025-07-10T21:05:40Z,Kevin Kraft,Axel Sanchez,32.68529901002072,-117.06434089690447,11:08,2024-09-11,SLICE Location,58,Path of Travel,Kevin Kraft,"1729, Kenwell St, San Diego, CA, 92139",No Additional Notes,"aaf429b8-5ce3-49ec-b9b6-8ee6533de4c8, 7211a5e7-a22a-451d-9df9-d273d9f05121, 9f2f9e10-ffb7-4805-8e50-674383b249da",7,2.75,4,4,,2025-07-10,Axel,"2e0b4bc0-1a10-454f-8fb0-cc91a893867f, ad6a112e-477a-4d49-bb8c-97248a6951a0",
d216669a-4730-40b1-a211-32bdf8b87bb1,Complete Slice,2024-09-11T23:04:54Z,2025-07-10T21:05:41Z,Kevin Kraft,Axel Sanchez,32.68515989273656,-117.0642265677452,11:05,2024-09-11,SLICE Location,57,Path of Travel,Kevin Kraft,"1737, Kenwell St, San Diego, CA, 92139",No Additional Notes,"3e79503d-8d62-42be-8553-d5ffae093ed4, 6845c0e7-85f9-454c-a4c7-e2aa52f06965, d640e0b7-7b36-43cf-b0c2-61d35c715805",6,1.75,4,1,,2025-07-10,Axel,"353c5807-41ab-46eb-9678-e264b612a7d9, 97bfa7a3-a628-47b4-b7f8-2163e44d0c3c",
8d06e887-b8f4-4b4c-8f84-6ffdf365f8e7,Complete Slice,2024-09-11T23:04:54Z,2025-07-10T21:05:42Z,Kevin Kraft,Axel Sanchez,32.68514973406231,-117.06417594105004,11:03,2024-09-11,SLICE Location,56,Path of Travel,Kevin Kraft,"1737, Kenwell St, San Diego, CA, 92139",Butterfly Slice,"ffbe2c04-9d9e-45b2-b20e-16b36258bc37, 38f74247-2e8c-4c60-8052-359a23ac6907, ee74c8a4-4082-4646-8fa8-eaada33fa295",5,1.25,4,0,,2025-07-10,Axel,"f49930e7-1b17-4e37-8bd0-c3023554859e, 71647b8b-782b-48fc-9015-c4b7d9db883e",
e1632bac-740d-4581-9bf9-11d3f2257559,Complete Slice,2024-09-11T23:04:57Z,2025-07-10T21:05:42Z,Kevin Kraft,Axel Sanchez,32.68491467330431,-117.0639345422387,11:31,2024-09-11,SLICE Location,62,Path of Travel,Kevin Kraft,"6023, Sandy Shore Ct, San Diego, CA, 92139",No Additional Notes,"5aae6ba3-3315-43cd-bd1b-0ef512583111, d9476408-abc0-4315-9d2a-7f69e7c60daa, 06bdffe2-e17f-46fa-8cd3-029294bcfb9d",4,1.25,4,1,,2025-07-10,Axel,"3963b839-b412-415e-a6ac-1bd392144d01, 4078bfb7-84ef-48d6-acb9-a21b76b66c76",
